P,Q,Fold Number,RMSE,RSS,MSE,MAE,MAPE,R2,durbin_watson,aic,bic
1,0,4,0.3389736542765549,129.61073999518234,0.11490313829360131,0.21772182278210414,0.010253153761691853,0.9957640407008375,2.2980728500803425,-2436.615001238934,-2426.558598374818
1,0,5,0.3492720977189995,137.6058460203942,0.12199099824503028,0.22578060260404156,0.011242697039812963,0.9958329365915012,2.3058454886832487,-2369.095448644453,-2359.039045780337
1,0,6,0.34815186389574604,136.72456453684458,0.12120972033408192,0.22627574387755633,0.011739112209651648,0.9957556079780131,2.3042962311094013,-2376.342832783262,-2366.286429919146
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,1,0.3091034613423487,107.77470338998991,0.09554494981382088,0.20573886704943173,0.008189990774856342,0.9956148427039119,2.281590749372689,-2644.7227468857122,-2634.666344021596
1,0,2,0.2909336985848534,95.4766463447119,0.08464241697226237,0.1945191128089742,0.008194886570364653,0.9962961332712214,2.3130428013540216,-2781.3926840566696,-2771.3362811925535
1,0,3,0.2815923207715905,89.44389721257423,0.07929423511753031,0.1862051993707931,0.008072050997155158,0.9965630405270093,2.3024932097908737,-2855.0173509293413,-2844.9609480652252
1,0,4,0.3389736542765549,129.61073999518234,0.11490313829360131,0.21772182278210414,0.010253153761691853,0.9957640407008375,2.2980728500803425,-2436.615001238934,-2426.558598374818
1,0,5,0.3492720977189995,137.6058460203942,0.12199099824503028,0.22578060260404156,0.011242697039812963,0.9958329365915012,2.3058454886832487,-2369.095448644453,-2359.039045780337
1,0,6,0.34815186389574604,136.72456453684458,0.12120972033408192,0.22627574387755633,0.011739112209651648,0.9957556079780131,2.3042962311094013,-2376.342832783262,-2366.286429919146
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,1,0.3091034613423487,107.77470338998991,0.09554494981382088,0.20573886704943173,0.008189990774856342,0.9956148427039119,2.281590749372689,-2644.7227468857122,-2634.666344021596
1,0,2,0.2909336985848534,95.4766463447119,0.08464241697226237,0.1945191128089742,0.008194886570364653,0.9962961332712214,2.3130428013540216,-2781.3926840566696,-2771.3362811925535
1,0,3,0.2815923207715905,89.44389721257423,0.07929423511753031,0.1862051993707931,0.008072050997155158,0.9965630405270093,2.3024932097908737,-2855.0173509293413,-2844.9609480652252
1,0,4,0.3389736542765549,129.61073999518234,0.11490313829360131,0.21772182278210414,0.010253153761691853,0.9957640407008375,2.2980728500803425,-2436.615001238934,-2426.558598374818
1,0,5,0.3492720977189995,137.6058460203942,0.12199099824503028,0.22578060260404156,0.011242697039812963,0.9958329365915012,2.3058454886832487,-2369.095448644453,-2359.039045780337
1,0,6,0.34815186389574604,136.72456453684458,0.12120972033408192,0.22627574387755633,0.011739112209651648,0.9957556079780131,2.3042962311094013,-2376.342832783262,-2366.286429919146
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,1,0.3091034613423487,107.77470338998991,0.09554494981382088,0.20573886704943173,0.008189990774856342,0.9956148427039119,2.281590749372689,-2644.7227468857122,-2634.666344021596
1,0,2,0.2909336985848534,95.4766463447119,0.08464241697226237,0.1945191128089742,0.008194886570364653,0.9962961332712214,2.3130428013540216,-2781.3926840566696,-2771.3362811925535
1,0,3,0.2815923207715905,89.44389721257423,0.07929423511753031,0.1862051993707931,0.008072050997155158,0.9965630405270093,2.3024932097908737,-2855.0173509293413,-2844.9609480652252
1,0,4,0.3389736542765549,129.61073999518234,0.11490313829360131,0.21772182278210414,0.010253153761691853,0.9957640407008375,2.2980728500803425,-2436.615001238934,-2426.558598374818
1,0,5,0.3492720977189995,137.6058460203942,0.12199099824503028,0.22578060260404156,0.011242697039812963,0.9958329365915012,2.3058454886832487,-2369.095448644453,-2359.039045780337
1,0,6,0.34815186389574604,136.72456453684458,0.12120972033408192,0.22627574387755633,0.011739112209651648,0.9957556079780131,2.3042962311094013,-2376.342832783262,-2366.286429919146
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,1,0.3091034613423487,107.77470338998991,0.09554494981382088,0.20573886704943173,0.008189990774856342,0.9956148427039119,2.281590749372689,-2644.7227468857122,-2634.666344021596
1,0,2,0.2909336985848534,95.4766463447119,0.08464241697226237,0.1945191128089742,0.008194886570364653,0.9962961332712214,2.3130428013540216,-2781.3926840566696,-2771.3362811925535
1,0,3,0.2815923207715905,89.44389721257423,0.07929423511753031,0.1862051993707931,0.008072050997155158,0.9965630405270093,2.3024932097908737,-2855.0173509293413,-2844.9609480652252
1,0,4,0.3389736542765549,129.61073999518234,0.11490313829360131,0.21772182278210414,0.010253153761691853,0.9957640407008375,2.2980728500803425,-2436.615001238934,-2426.558598374818
1,0,5,0.3492720977189995,137.6058460203942,0.12199099824503028,0.22578060260404156,0.011242697039812963,0.9958329365915012,2.3058454886832487,-2369.095448644453,-2359.039045780337
1,0,6,0.34815186389574604,136.72456453684458,0.12120972033408192,0.22627574387755633,0.011739112209651648,0.9957556079780131,2.3042962311094013,-2376.342832783262,-2366.286429919146
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
1,0,0,0.3248093965947415,119.0052905631188,0.10550114411623995,0.2167609080467256,0.00814408405364272,0.9939589093510771,2.281556509524049,-2532.9097670430265,-2522.8533641789104
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
2,0,3,0.2955736386228463,98.5463391573888,0.08736377584874887,0.1963362398959151,0.008529191750443584,0.9962132712856799,2.1363181998731067,-2743.6968881222906,-2728.6122838261167
2,0,4,0.35081243209691426,138.82224091551237,0.12306936251375203,0.22775332711026308,0.010707464444727576,0.9954629889285525,2.151431511331862,-2357.1680761172797,-2342.083471821106
2,0,5,0.36114958801512287,147.1239401137001,0.13042902492349304,0.23583828133973123,0.011736993127263007,0.9955447039127167,2.1623560828000348,-2291.6526075110933,-2276.5680032149194
2,0,6,0.35968331608740495,145.93171511920096,0.12937208787163187,0.23618439224834062,0.012243395818837106,0.9954697869435167,2.158130875797937,-2300.830640346456,-2285.7460360502823
2,0,0,0.335113493266461,126.67558820051445,0.1123010533692505,0.22498266899030925,0.008458912196818833,0.9935695404153562,2.109964483602347,-2460.4532581014987,-2445.368653805325
2,0,1,0.3177779073028551,113.90859656111405,0.10098279836978201,0.2128391256292571,0.008493131536274005,0.9953652657109189,2.1067050743370586,-2580.2841413127726,-2565.1995370165987
2,0,2,0.30615082425020373,105.72555306928126,0.09372832718907918,0.20515069967058233,0.008662193437699651,0.9958985430114374,2.1367932033302517,-2664.3762341477604,-2649.2916298515865
3,0,0,0.33652620194245464,127.74586982182191,0.11324988459381373,0.2242584805555297,0.008437044754956676,0.9935152094838186,2.0638158350123557,-2448.9628259669967,-2428.8500202387645
3,0,1,0.31789838335371823,113.99498305268776,0.10105938213890761,0.21172164081064498,0.008454296566718632,0.9953617508011869,2.0620198551197846,-2577.4290080381916,-2557.3162023099594
3,0,2,0.3094204724575942,107.99588045919356,0.09574102877588074,0.20653947049827273,0.00872140932852267,0.995810469221617,2.066999654303744,-2638.410218301016,-2618.2974125727837
3,0,3,0.29854853154027916,100.54002257251878,0.08913122568485722,0.19798114167327335,0.008601501335202707,0.9961366622680352,2.0742148168965304,-2719.1041795887195,-2698.9913738604873
3,0,4,0.3581688249917558,144.70537531705978,0.1282849071959751,0.23176783027113382,0.010922174256487515,0.9952707153725386,2.063385842386596,-2308.349862441304,-2288.237056713072
3,0,5,0.3700747041696464,154.48556335953145,0.13695528666625126,0.2415183414624896,0.012057823637762248,0.9953217747876684,2.0856425430249415,-2234.5776811086857,-2214.4648753804536
3,0,6,0.36790688445273917,152.68097650806945,0.1353554756277212,0.24099522961211695,0.012518621497541692,0.9952602670866405,2.0798837778276407,-2247.83171189657,-2227.718906168338
3,0,0,0.33652620194245464,127.74586982182191,0.11324988459381373,0.2242584805555297,0.008437044754956676,0.9935152094838186,2.0638158350123557,-2448.9628259669967,-2428.8500202387645
3,0,1,0.31789838335371823,113.99498305268776,0.10105938213890761,0.21172164081064498,0.008454296566718632,0.9953617508011869,2.0620198551197846,-2577.4290080381916,-2557.3162023099594
3,0,2,0.3094204724575942,107.99588045919356,0.09574102877588074,0.20653947049827273,0.00872140932852267,0.995810469221617,2.066999654303744,-2638.410218301016,-2618.2974125727837
3,0,3,0.29854853154027916,100.54002257251878,0.08913122568485722,0.19798114167327335,0.008601501335202707,0.9961366622680352,2.0742148168965304,-2719.1041795887195,-2698.9913738604873
3,0,4,0.3581688249917558,144.70537531705978,0.1282849071959751,0.23176783027113382,0.010922174256487515,0.9952707153725386,2.063385842386596,-2308.349862441304,-2288.237056713072
3,0,5,0.3700747041696464,154.48556335953145,0.13695528666625126,0.2415183414624896,0.012057823637762248,0.9953217747876684,2.0856425430249415,-2234.5776811086857,-2214.4648753804536
3,0,6,0.36790688445273917,152.68097650806945,0.1353554756277212,0.24099522961211695,0.012518621497541692,0.9952602670866405,2.0798837778276407,-2247.83171189657,-2227.718906168338
3,0,0,0.33652620194245464,127.74586982182191,0.11324988459381373,0.2242584805555297,0.008437044754956676,0.9935152094838186,2.0638158350123557,-2448.9628259669967,-2428.8500202387645
3,0,1,0.31789838335371823,113.99498305268776,0.10105938213890761,0.21172164081064498,0.008454296566718632,0.9953617508011869,2.0620198551197846,-2577.4290080381916,-2557.3162023099594
3,0,2,0.3094204724575942,107.99588045919356,0.09574102877588074,0.20653947049827273,0.00872140932852267,0.995810469221617,2.066999654303744,-2638.410218301016,-2618.2974125727837
3,0,3,0.29854853154027916,100.54002257251878,0.08913122568485722,0.19798114167327335,0.008601501335202707,0.9961366622680352,2.0742148168965304,-2719.1041795887195,-2698.9913738604873
3,0,4,0.3581688249917558,144.70537531705978,0.1282849071959751,0.23176783027113382,0.010922174256487515,0.9952707153725386,2.063385842386596,-2308.349862441304,-2288.237056713072
3,0,5,0.3700747041696464,154.48556335953145,0.13695528666625126,0.2415183414624896,0.012057823637762248,0.9953217747876684,2.0856425430249415,-2234.5776811086857,-2214.4648753804536
3,0,6,0.36790688445273917,152.68097650806945,0.1353554756277212,0.24099522961211695,0.012518621497541692,0.9952602670866405,2.0798837778276407,-2247.83171189657,-2227.718906168338
3,0,0,0.33652620194245464,127.74586982182191,0.11324988459381373,0.2242584805555297,0.008437044754956676,0.9935152094838186,2.0638158350123557,-2448.9628259669967,-2428.8500202387645
