P,Q,Fold Number,RMSE,RSS,MSE,MAE,MAPE,R2,durbin_watson,aic,bic
1,4,3,0.31321644644212904,110.66192373902997,0.09810454232183502,0.19007942412551532,0.008242035916429948,0.9957477194202494,2.0027016206352326,-2606.9019766529073,-2576.732768060559
1,4,4,0.37212781404243406,156.20443606195244,0.13847910998400023,0.21991244493531314,0.010347054915038565,0.9948949011977583,1.9951911319276228,-2218.0963769531477,-2187.9271683607994
1,4,5,0.3845286934464263,166.78869254231853,0.14786231608361572,0.22741744185246449,0.011311762079015802,0.9949492039928198,2.0241399891723146,-2144.142373017866,-2113.9731644255176
1,4,6,0.3839470113048527,166.28446684863954,0.14741530748992868,0.2273839312315504,0.01177257402016414,0.9948379688254007,2.009396631654131,-2147.5576408107086,-2117.3884322183603
1,5,0,0.3601817728180418,146.33646588255198,0.12973090947034732,0.22181408599529295,0.008321989096641409,0.9925714911374413,1.9852800538993987,-2289.706392257839,-2254.508982233433
1,5,1,0.33538608832185635,126.88175825453504,0.11248382823983602,0.2061107236945553,0.008200625812578487,0.9948374112806694,2.011818337725668,-2450.618881180943,-2415.421471156537
1,5,2,0.3242597013354655,118.60283121066645,0.10514435391016537,0.1993499293578255,0.008387940050657005,0.9953989892054428,2.000402522175937,-2526.730971304222,-2491.533561279816
1,5,3,0.31209750864687424,109.87267633124473,0.09740485490358566,0.18998995228192816,0.008236973616606493,0.995778046937713,2.0181106234523303,-2612.975765314797,-2577.778355290391
1,5,4,0.3719602439350909,156.0637892209886,0.13835442306825227,0.2197466420963905,0.010338320886243228,0.9948994978407055,1.9954871580838718,-2217.112488324655,-2181.9150783002488
1,5,5,0.38157759242490924,164.2384457980113,0.1456014590407903,0.2255197202166992,0.01122375932398337,0.9950264321062916,2.0597423088664817,-2159.523034050518,-2124.325624026112
1,5,6,0.38237438777451405,164.92507449645404,0.1462101724259344,0.22601702226548712,0.011701233191478961,0.9948801689528899,2.0232495229906102,-2154.817055122218,-2119.619645097812
1,6,0,0.35950291940135154,145.7853697375308,0.1292423490580948,0.2206552949211875,0.008271753569590461,0.9925994665472117,2.005200550565353,-2291.962405422561,-2251.736793966097
1,6,1,0.33734665787938944,128.36952183294022,0.11380276758239372,0.20816597744933768,0.008281119229431215,0.9947768768778319,2.0065850836440937,-2435.4693579296954,-2395.2437464732316
1,6,2,0.32549148598039335,119.50562999877734,0.10594470744572473,0.20162932857867805,0.00848384845582528,0.9953639665426024,1.991718186330611,-2516.177206286713,-2475.951594830249
1,6,3,0.3127576075120483,110.33793815191298,0.09781732105666033,0.19050372560512202,0.00825850956779401,0.9957601688479628,2.0112687052205507,-2606.209272874255,-2565.983661417791
1,6,4,0.37540709733188987,158.96959128423086,0.14093048872715505,0.22398531721363132,0.010536607608356573,0.9948045299447443,1.9532366926843825,-2194.3030256459274,-2154.0774141894635
1,6,5,0.38583115851253125,167.92049028764964,0.148865682879122,0.2288920516454406,0.011399945883780184,0.9949149302093521,2.017636026907036,-2132.51382388858,-2092.2882124321163
1,6,6,0.38433118597418064,166.61739945789722,0.1477104605123198,0.2292292385349609,0.011879142406999773,0.9948276334733344,2.001891641231269,-2141.301431720537,-2101.075820264073
2,1,0,0.3599295610012611,146.13159785952828,0.1295492888825605,0.2206210082486011,0.008272303274692434,0.9925818908960763,1.9942262258678205,-2297.286675347968,-2277.173869619736
2,1,1,0.33308531788915274,125.14689510446262,0.11094582899331766,0.203554387978985,0.008098343046156626,0.994907999717111,2.0469614889944934,-2472.148516537778,-2452.035710809546
2,1,2,0.32102374265523875,116.2474424969692,0.10305624334837704,0.197068770785092,0.008293055986222419,0.995490362815891,2.03803788297918,-2555.3578775045157,-2535.2450717762836
2,1,3,0.31468089227766105,111.69914415214204,0.09902406396466502,0.19072452502028395,0.008269745162337742,0.9957078633245792,1.9831803651869695,-2600.378613702585,-2580.265807974353
2,1,4,0.3719909895273329,156.0895902145834,0.13837729628952442,0.2197667626572441,0.010338472074972961,0.9948986546084336,1.9961643804705398,-2222.9260189620995,-2202.8132132338674
2,1,5,0.38531896127601195,167.47495176443434,0.148470701918825,0.2261082010875967,0.011247412197234139,0.994928422276229,2.0169102722561063,-2143.510690791296,-2123.3978850630638
2,1,6,0.38506487347527646,167.25415125295058,0.14827495678453056,0.22754077133269573,0.011778945789791271,0.9948078665481438,1.9989401945542684,-2144.9988375394178,-2124.8860318111856
2,2,0,0.35402762783442165,141.37851311263645,0.12533556127006762,0.2164038749509654,0.008113370494414565,0.9928231727389433,2.0664715150305972,-2332.5860113132844,-2307.4450041529944
2,2,1,0.33658971702799206,127.79409522293368,0.11329263760898367,0.20614331331070507,0.008198361201293435,0.9948002899434017,2.005993617130169,-2446.5370745344158,-2421.396067374126
2,2,2,0.3248891811512494,119.0637614728579,0.10555298002912944,0.1999207823584444,0.008410747549534005,0.9953811081389435,1.9926401002612222,-2526.355682528907,-2501.214675368617
2,2,3,0.31308872525585696,110.57169226727669,0.09802454988233757,0.18916960953498432,0.008202581181977576,0.9957511866429585,2.0055479027901684,-2609.822099983335,-2584.681092823045
2,2,4,0.3680584848961504,152.80683048696812,0.13546704830404968,0.21719673570778233,0.010224100375317301,0.9950059422961332,2.0408584544405417,-2244.902291520513,-2219.761284360223
2,2,5,0.3838980833621195,166.24208892547477,0.1473777384091089,0.2257367374977684,0.011230892766588209,0.9949657565739534,2.0329107411072025,-2149.8451504652526,-2124.7041433049626
2,2,6,0.38590485603207303,167.98464532150427,0.14892255790913508,0.2272309468797263,0.011761025493753456,0.9947851895463397,1.9861816397873213,-2138.0829470046237,-2112.941939844334
2,3,0,0.367758999403467,152.5582568924459,0.13524668164223955,0.22426286115468627,0.008406657595944023,0.99225565304897,1.9082911863039105,-2244.7387233075174,-2214.569514715169
2,3,1,0.3437601072910983,133.29690081948021,0.1181710113647874,0.21050320295602148,0.008383307966616687,0.9945763907597192,1.909733184937732,-2396.982129025606,-2366.8129204332577
2,3,2,0.32752534703107655,121.003778125149,0.10727285294782724,0.2024685392723027,0.008526765644829003,0.9953058482360584,1.9645584822383988,-2506.124259609006,-2475.9550510166578
2,3,3,0.3194701951959117,115.1250399376837,0.1020612056185141,0.19517904170950365,0.008466572208049304,0.9955762203020752,1.9314347484338654,-2562.3019621691174,-2532.132753576769
2,3,4,0.379022200320632,162.04603036288765,0.14365782833589322,0.22711300840979476,0.01070472477249271,0.9947039852620735,1.9269989444672744,-2176.682087032935,-2146.512878440587
2,3,5,0.3974773583947314,178.21074649231983,0.15798825043645381,0.23715219156060535,0.01182620256587903,0.9946033144507584,1.9000391382286916,-2069.4246435165373,-2039.2554349241893
2,3,6,0.3962086116003336,177.07486568626578,0.15698126390626413,0.2367609152170474,0.012295005203941438,0.9945029984205167,1.8901295510722753,-2076.637307755135,-2046.4680991627872
2,4,0,0.3566195775871373,143.45624607758708,0.12717752311842842,0.21996814600787587,0.008256946970046397,0.9927177003424966,2.0407796567470387,-2312.129281372056,-2276.93187134765
2,4,1,0.3373729334684321,128.3895197554433,0.11382049623709503,0.20832734765491143,0.008289673333700598,0.9947760631986196,2.0056438270549846,-2437.2936472206234,-2402.0962371962173
2,4,2,0.32343687288406725,118.0016713158754,0.10461141074102424,0.19982486657771323,0.008412604705460246,0.9954223102605724,2.0125206633963346,-2532.462982430629,-2497.265572406223
2,4,3,0.3158923262070681,112.56082086134636,0.09978796175651285,0.19252538916506035,0.008352999853229882,0.9956747526482709,1.9783465094757626,-2585.710315630266,-2550.51290560586
2,4,4,0.37269250727446906,156.67886721578205,0.1388997049785302,0.223164879292124,0.010529294329378438,0.9948793957615734,1.997513253159438,-2212.6755568194794,-2177.4781467950734
2,4,5,0.40147972358692785,181.81777241321979,0.1611859684514358,0.23926843586553995,0.011955211899986374,0.9944940843114645,1.8651190154826303,-2044.821648665767,-2009.624238641361
2,4,6,0.3858538692304078,167.94025907528646,0.14888320840007654,0.23150900769635482,0.012052149222354131,0.9947865674452561,2.0110901015083607,-2134.3810355676924,-2099.1836255432863
2,5,0,0.35943145889473543,145.72741826952722,0.12919097364319773,0.2201344017809154,0.008257566419426139,0.992602408349797,1.9980026057832145,-2292.41088836711,-2252.1852769106463
2,5,1,0.33837404414289535,129.1526089495692,0.11449699374961818,0.20863885989523873,0.008306424242661677,0.9947450144827156,1.9903112981486,-2428.6091709040534,-2388.3835594475895
2,5,2,0.3243721803569102,118.68512724735135,0.1052173113894958,0.2006142042253834,0.008446712153216086,0.9953957966597905,2.0079182468056986,-2523.948546998281,-2483.722935541817
2,5,3,0.31544484210846824,112.24214580967954,0.09950544841283639,0.19344337641586729,0.008387275912720937,0.995686998014045,1.9915915442149708,-2586.9083668338426,-2546.6827553773787
2,5,4,0.38079663711343137,163.56685692802134,0.14500607883689817,0.22682265605401766,0.010679692224115305,0.9946542813607515,1.914674218137082,-2162.1450050739004,-2121.9193936174365
2,5,5,0.3911160271710213,172.55213028892857,0.15297174671004332,0.23377913517028123,0.011645801244432093,0.9947746720871222,1.9707475192517117,-2101.8222973611582,-2061.5966859046944
2,5,6,0.38529217121256415,167.4516645189964,0.14845005719769172,0.23051571053841055,0.011961876224694804,0.9948017350696237,2.0137530773014327,-2135.667549109624,-2095.44193765316
2,6,0,0.35983085752106714,146.05146151546288,0.12947824602434665,0.22009952047809286,0.008256356670294687,0.9925859588742013,1.9943171494103344,-2287.9054230506276,-2242.6516101621055
2,6,1,0.33517413417272834,126.72143784639817,0.11234170021843819,0.20675265431157022,0.00823082927223543,0.9948439344274315,2.0268281189069444,-2448.045057563963,-2402.791244675441
2,6,2,0.3256569113108216,119.62713414172087,0.10605242388450438,0.20169265424346974,0.008492420854391218,0.9953592529799702,1.9930243055012729,-2513.030925177745,-2467.7771122892227
